01:57:54.175 [WebSocketConnectReadThread-43] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端接收到消息：{"chatMessage":{"receivers":["17"],"sender":"17","type":"ADD_USER"},"code":2000,"desc":"连接成功"}
01:57:54.175 [WebSocketConnectReadThread-38] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端接收到消息：{"chatMessage":{"receivers":["18"],"sender":"18","type":"ADD_USER"},"code":2000,"desc":"连接成功"}
01:57:54.175 [http-nio-8085-exec-2] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket sendMessageAll 消息群发结束 userId: 18
01:57:54.176 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket sendMessageAll 消息群发结束 userId: 17
01:57:54.176 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket addUser 用户加入游戏结束 message: {"contestId":12,"sender":17,"type":"ADD_USER"}, userId: 17
01:57:54.176 [http-nio-8085-exec-2] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket addUser 用户加入游戏结束 message: {"contestId":12,"sender":18,"type":"ADD_USER"}, userId: 18
01:57:54.176 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 17 消息接收结束
01:57:54.176 [http-nio-8085-exec-2] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 18 消息接收结束
01:57:54.313 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 15, 来自客户端的消息 message: {"contestId":12,"sender":15,"type":"ADD_USER"}
01:57:54.313 [http-nio-8085-exec-9] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 17, 来自客户端的消息 message: {"contestId":12,"sender":17,"type":"MATCH_USER"}
01:57:54.313 [http-nio-8085-exec-10] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 18, 来自客户端的消息 message: {"contestId":12,"sender":18,"type":"MATCH_USER"}
01:57:54.313 [http-nio-8085-exec-9] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 17, 来自客户端的消息类型 type: MATCH_USER
01:57:54.313 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 15, 来自客户端的消息类型 type: ADD_USER
01:57:54.313 [http-nio-8085-exec-10] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 18, 来自客户端的消息类型 type: MATCH_USER
01:57:54.314 [http-nio-8085-exec-9] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket matchUser 用户随机匹配对手开始 message: {"contestId":12,"sender":17,"type":"MATCH_USER"}, userId: 17
01:57:54.314 [http-nio-8085-exec-10] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket matchUser 用户随机匹配对手开始 message: {"contestId":12,"sender":18,"type":"MATCH_USER"}, userId: 18
01:57:54.314 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket addUser 用户加入游戏开始 message: {"contestId":12,"sender":15,"type":"ADD_USER"}, userId: 15
01:57:54.402 [http-nio-8085-exec-9] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 17 消息接收结束
01:57:54.489 [http-nio-8085-exec-10] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 18 消息接收结束
01:57:54.533 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket sendMessageAll 消息群发开始 userId: 15, messageReply: {"chatMessage":{"receivers":["15"],"sender":"15","type":"ADD_USER"},"code":2000,"desc":"连接成功"}
01:57:54.533 [WebSocketConnectReadThread-49] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端接收到消息：{"chatMessage":{"receivers":["15"],"sender":"15","type":"ADD_USER"},"code":2000,"desc":"连接成功"}
01:57:54.533 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket sendMessageAll 消息群发结束 userId: 15
01:57:54.534 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket addUser 用户加入游戏结束 message: {"contestId":12,"sender":15,"type":"ADD_USER"}, userId: 15
01:57:54.534 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 15 消息接收结束
01:57:54.534 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 15, 来自客户端的消息 message: {"contestId":12,"sender":15,"type":"MATCH_USER"}
01:57:54.534 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 15, 来自客户端的消息类型 type: MATCH_USER
01:57:54.535 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket matchUser 用户随机匹配对手开始 message: {"contestId":12,"sender":15,"type":"MATCH_USER"}, userId: 15
01:57:54.643 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开 userId: 18
01:57:54.644 [WebSocketConnectReadThread-38] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端关闭成功
01:57:54.774 [MatchTask -- 17] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket matchUser 当前用户 17 无对手可匹配
01:57:54.818 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开完成 userId: 18
01:57:54.819 [WebSocketConnectReadThread-43] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端关闭成功
01:57:54.819 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开 userId: 17
01:57:54.906 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 15 消息接收结束
01:57:54.993 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开完成 userId: 17
01:57:54.993 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开 userId: 15
01:57:54.993 [WebSocketConnectReadThread-49] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端关闭成功
01:57:55.168 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开完成 userId: 15
01:57:55.357 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
01:57:55.364 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
08:11:23.152 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.1.7.Final
08:11:23.219 [main] INFO  com.tan.labbackend.WebsocketTest - Starting WebsocketTest using Java 16.0.2 on LAPTOP-RR0F39HJ with PID 6480 (started by Feihang Yang in D:\Code\Github_Desktop\2022 - course - coop\软件测试\SoftwareTesting-Demo\Backend)
08:11:23.225 [main] INFO  com.tan.labbackend.WebsocketTest - No active profile set, falling back to default profiles: default
08:11:26.911 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
08:11:27.024 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.32.Final
08:11:27.245 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
08:11:27.409 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
08:11:28.324 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
08:11:28.349 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
08:11:28.974 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.tan.labbackend.entity.UserProjectId
08:11:28.975 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.tan.labbackend.entity.UserProjectId
08:11:29.582 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
08:11:31.681 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8085"]
08:11:31.681 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
08:11:31.682 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.54]
08:11:31.883 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
08:11:34.525 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring TestDispatcherServlet ''
08:11:34.682 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8085"]
08:11:36.120 [main] INFO  com.tan.labbackend.WebsocketTest - Started WebsocketTest in 13.317 seconds (JVM running for 15.841)
08:11:36.330 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring TestDispatcherServlet ''
08:11:36.347 [main] INFO  com.tan.labbackend.WebsocketTest - WebSocket客户端连接中，请稍等...
08:11:36.424 [http-nio-8085-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
08:11:36.479 [WebSocketConnectReadThread-38] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端连接成功
08:11:36.493 [http-nio-8085-exec-1] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket open 有新连接加入 userId: 18
08:11:36.493 [http-nio-8085-exec-1] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket open 连接建立完成 userId: 18
08:11:36.864 [main] INFO  com.tan.labbackend.WebsocketTest - WebSocket客户端连接中，请稍等...
08:11:36.865 [http-nio-8085-exec-2] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 18, 来自客户端的消息 message: {"contestId":12,"sender":18,"type":"ADD_USER"}
08:11:36.869 [WebSocketConnectReadThread-43] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端连接成功
08:11:36.870 [http-nio-8085-exec-3] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket open 有新连接加入 userId: 17
08:11:36.870 [http-nio-8085-exec-3] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket open 连接建立完成 userId: 17
08:11:37.006 [http-nio-8085-exec-2] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 18, 来自客户端的消息类型 type: ADD_USER
08:11:37.006 [http-nio-8085-exec-2] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket addUser 用户加入游戏开始 message: {"contestId":12,"sender":18,"type":"ADD_USER"}, userId: 18
08:11:37.366 [main] INFO  com.tan.labbackend.WebsocketTest - WebSocket客户端连接中，请稍等...
08:11:37.367 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 17, 来自客户端的消息 message: {"contestId":12,"sender":17,"type":"ADD_USER"}
08:11:37.367 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 17, 来自客户端的消息类型 type: ADD_USER
08:11:37.367 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket addUser 用户加入游戏开始 message: {"contestId":12,"sender":17,"type":"ADD_USER"}, userId: 17
08:11:37.369 [http-nio-8085-exec-5] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket open 有新连接加入 userId: 15
08:11:37.369 [http-nio-8085-exec-5] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket open 连接建立完成 userId: 15
08:11:37.369 [WebSocketConnectReadThread-48] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端连接成功
08:11:37.802 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket sendMessageAll 消息群发开始 userId: 17, messageReply: {"chatMessage":{"receivers":["17"],"sender":"17","type":"ADD_USER"},"code":2000,"desc":"连接成功"}
08:11:37.802 [http-nio-8085-exec-2] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket sendMessageAll 消息群发开始 userId: 18, messageReply: {"chatMessage":{"receivers":["18"],"sender":"18","type":"ADD_USER"},"code":2000,"desc":"连接成功"}
08:11:37.808 [WebSocketConnectReadThread-43] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端接收到消息：{"chatMessage":{"receivers":["17"],"sender":"17","type":"ADD_USER"},"code":2000,"desc":"连接成功"}
08:11:37.808 [WebSocketConnectReadThread-38] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端接收到消息：{"chatMessage":{"receivers":["18"],"sender":"18","type":"ADD_USER"},"code":2000,"desc":"连接成功"}
08:11:37.808 [http-nio-8085-exec-2] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket sendMessageAll 消息群发结束 userId: 18
08:11:37.808 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket sendMessageAll 消息群发结束 userId: 17
08:11:37.808 [http-nio-8085-exec-2] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket addUser 用户加入游戏结束 message: {"contestId":12,"sender":18,"type":"ADD_USER"}, userId: 18
08:11:37.808 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket addUser 用户加入游戏结束 message: {"contestId":12,"sender":17,"type":"ADD_USER"}, userId: 17
08:11:37.808 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 17 消息接收结束
08:11:37.808 [http-nio-8085-exec-2] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 18 消息接收结束
08:11:37.867 [http-nio-8085-exec-9] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 17, 来自客户端的消息 message: {"contestId":12,"sender":17,"type":"MATCH_USER"}
08:11:37.867 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 15, 来自客户端的消息 message: {"contestId":12,"sender":15,"type":"ADD_USER"}
08:11:37.867 [http-nio-8085-exec-10] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 18, 来自客户端的消息 message: {"contestId":12,"sender":18,"type":"MATCH_USER"}
08:11:37.868 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 15, 来自客户端的消息类型 type: ADD_USER
08:11:37.868 [http-nio-8085-exec-9] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 17, 来自客户端的消息类型 type: MATCH_USER
08:11:37.868 [http-nio-8085-exec-10] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 18, 来自客户端的消息类型 type: MATCH_USER
08:11:37.868 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket addUser 用户加入游戏开始 message: {"contestId":12,"sender":15,"type":"ADD_USER"}, userId: 15
08:11:37.868 [http-nio-8085-exec-9] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket matchUser 用户随机匹配对手开始 message: {"contestId":12,"sender":17,"type":"MATCH_USER"}, userId: 17
08:11:37.868 [http-nio-8085-exec-10] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket matchUser 用户随机匹配对手开始 message: {"contestId":12,"sender":18,"type":"MATCH_USER"}, userId: 18
08:11:37.952 [http-nio-8085-exec-9] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 17 消息接收结束
08:11:38.032 [http-nio-8085-exec-10] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 18 消息接收结束
08:11:38.073 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket sendMessageAll 消息群发开始 userId: 15, messageReply: {"chatMessage":{"receivers":["15"],"sender":"15","type":"ADD_USER"},"code":2000,"desc":"连接成功"}
08:11:38.074 [WebSocketConnectReadThread-48] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端接收到消息：{"chatMessage":{"receivers":["15"],"sender":"15","type":"ADD_USER"},"code":2000,"desc":"连接成功"}
08:11:38.074 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket sendMessageAll 消息群发结束 userId: 15
08:11:38.074 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket addUser 用户加入游戏结束 message: {"contestId":12,"sender":15,"type":"ADD_USER"}, userId: 15
08:11:38.074 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 15 消息接收结束
08:11:38.074 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 15, 来自客户端的消息 message: {"contestId":12,"sender":15,"type":"MATCH_USER"}
08:11:38.074 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 15, 来自客户端的消息类型 type: MATCH_USER
08:11:38.075 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket matchUser 用户随机匹配对手开始 message: {"contestId":12,"sender":15,"type":"MATCH_USER"}, userId: 15
08:11:38.183 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开 userId: 18
08:11:38.184 [WebSocketConnectReadThread-38] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端关闭成功
08:11:38.293 [MatchTask -- 17] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket matchUser 当前用户 17 无对手可匹配
08:11:38.345 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开完成 userId: 18
08:11:38.346 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开 userId: 17
08:11:38.346 [WebSocketConnectReadThread-43] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端关闭成功
08:11:38.415 [http-nio-8085-exec-8] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 15 消息接收结束
08:11:38.508 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开完成 userId: 17
08:11:38.509 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开 userId: 15
08:11:38.509 [WebSocketConnectReadThread-48] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端关闭成功
08:11:38.671 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开完成 userId: 15
08:11:38.862 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
08:11:38.870 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
08:14:38.257 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.1.7.Final
08:14:38.438 [main] INFO  com.tan.labbackend.WebsocketTest - Starting WebsocketTest using Java 16.0.2 on LAPTOP-RR0F39HJ with PID 7772 (started by Feihang Yang in D:\Code\Github_Desktop\2022 - course - coop\软件测试\SoftwareTesting-Demo\Backend)
08:14:38.451 [main] INFO  com.tan.labbackend.WebsocketTest - No active profile set, falling back to default profiles: default
08:14:44.635 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
08:14:44.746 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.32.Final
08:14:45.006 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
08:14:45.181 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
08:14:46.305 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
08:14:46.337 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
08:14:47.163 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.tan.labbackend.entity.UserProjectId
08:14:47.164 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.tan.labbackend.entity.UserProjectId
08:14:47.892 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
08:14:50.415 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8085"]
08:14:50.416 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
08:14:50.417 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.54]
08:14:50.693 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
08:14:53.847 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring TestDispatcherServlet ''
08:14:54.026 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8085"]
08:14:55.810 [main] INFO  com.tan.labbackend.WebsocketTest - Started WebsocketTest in 18.501 seconds (JVM running for 22.131)
08:14:56.052 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring TestDispatcherServlet ''
08:14:56.075 [main] INFO  com.tan.labbackend.WebsocketTest - WebSocket客户端连接中，请稍等...
08:14:56.184 [http-nio-8085-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
08:14:56.301 [WebSocketConnectReadThread-38] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端连接成功
08:14:56.319 [http-nio-8085-exec-1] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket open 有新连接加入 userId: 18
08:14:56.320 [http-nio-8085-exec-1] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket open 连接建立完成 userId: 18
08:14:56.584 [main] INFO  com.tan.labbackend.WebsocketTest - WebSocket客户端连接中，请稍等...
08:14:56.585 [http-nio-8085-exec-2] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 18, 来自客户端的消息 message: {"contestId":12,"sender":18,"type":"ADD_USER"}
08:14:56.588 [WebSocketConnectReadThread-43] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端连接成功
08:14:56.588 [http-nio-8085-exec-3] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket open 有新连接加入 userId: 17
08:14:56.588 [http-nio-8085-exec-3] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket open 连接建立完成 userId: 17
08:14:56.690 [http-nio-8085-exec-2] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 18, 来自客户端的消息类型 type: ADD_USER
08:14:56.720 [http-nio-8085-exec-2] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket addUser 用户加入游戏开始 message: {"contestId":12,"sender":18,"type":"ADD_USER"}, userId: 18
08:14:57.098 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 17, 来自客户端的消息 message: {"contestId":12,"sender":17,"type":"ADD_USER"}
08:14:57.099 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 17, 来自客户端的消息类型 type: ADD_USER
08:14:57.099 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket addUser 用户加入游戏开始 message: {"contestId":12,"sender":17,"type":"ADD_USER"}, userId: 17
08:14:57.916 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开 userId: 18
08:14:57.918 [WebSocketConnectReadThread-38] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端关闭成功
08:14:58.005 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket sendMessageAll 消息群发开始 userId: 17, messageReply: {"chatMessage":{"receivers":["17"],"sender":"17","type":"ADD_USER"},"code":2000,"desc":"连接成功"}
08:14:58.005 [http-nio-8085-exec-2] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket sendMessageAll 消息群发开始 userId: 18, messageReply: {"chatMessage":{"receivers":["18"],"sender":"18","type":"ADD_USER"},"code":2000,"desc":"连接成功"}
08:14:58.007 [http-nio-8085-exec-2] ERROR com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onError 发生了错误 userId: 18, errorMessage: Cannot read field "session" because "client" is null
08:14:58.011 [WebSocketConnectReadThread-43] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端接收到消息：{"chatMessage":{"receivers":["17"],"sender":"17","type":"ADD_USER"},"code":2000,"desc":"连接成功"}
08:14:58.013 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket sendMessageAll 消息群发结束 userId: 17
08:14:58.016 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket addUser 用户加入游戏结束 message: {"contestId":12,"sender":17,"type":"ADD_USER"}, userId: 17
08:14:58.018 [http-nio-8085-exec-4] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onMessage userId: 17 消息接收结束
08:14:58.146 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开完成 userId: 18
08:14:58.147 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开 userId: 17
08:14:58.147 [WebSocketConnectReadThread-43] INFO  com.tan.labbackend.websocket.MyWebSocketClient - 客户端关闭成功
08:14:58.256 [http-nio-8085-exec-2] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onError 连接断开完成 userId: 18
08:14:58.434 [SpringApplicationShutdownHook] INFO  com.tan.labbackend.websocket.ChatWebsocket - ChatWebsocket onClose 连接断开完成 userId: 17
08:14:58.677 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
08:14:58.687 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
